subject,idna_subject,expiration_date,epoch
925silverjaipur.com,925silverjaipur.com,15-jun-2023,1686787200.0
95audio.com,95audio.com,25-apr-2022,1650844800.0
999h999.com,999h999.com,04-jul-2021,1625356800.0
999l999.com,999l999.com,04-jul-2021,1625356800.0
9ch.biz,9ch.biz,30-jul-2022,1659139200.0
9ret0ur-hy7dr0q1c.com,9ret0ur-hy7dr0q1c.com,29-jul-2021,1627516800.0
9skis.com,9skis.com,07-aug-2021,1628294400.0
a-americanas.com,a-americanas.com,09-aug-2021,1628467200.0
a-mfencing.com,a-mfencing.com,03-may-2023,1683072000.0
a1garden.co.uk,a1garden.co.uk,24-may-2023,1684886400.0
a1hsa.com,a1hsa.com,04-jul-2021,1625356800.0
a1serviceprovider.com,a1serviceprovider.com,07-jul-2021,1625616000.0
a2solucao.com.br,a2solucao.com.br,12-jun-2022,1654992000.0
a2xsa.com,a2xsa.com,17-jul-2021,1626480000.0
a3il.com,a3il.com,02-aug-2021,1627862400.0
aaa-aparthotel.com,aaa-aparthotel.com,19-aug-2021,1629331200.0
aaahvac.com,aaahvac.com,15-nov-2024,1731628800.0
aafm.com,aafm.com,21-oct-2022,1666310400.0
aagamanrestaurant.com,aagamanrestaurant.com,21-nov-2023,1700524800.0
aaiinfusions.com,aaiinfusions.com,03-oct-2022,1664755200.0
aalfin.com,aalfin.com,21-aug-2021,1629504000.0
aamktg.com,aamktg.com,05-jul-2021,1625443200.0
aaradhyaenvirotech.com,aaradhyaenvirotech.com,06-jul-2021,1625529600.0
aareeaccessories.com,aareeaccessories.com,28-jul-2021,1627430400.0
aarqualityfiberglass.com,aarqualityfiberglass.com,30-nov-2022,1669766400.0
abamed.mx,abamed.mx,30-jan-2022,1643500800.0
abantotel.com.tr,abantotel.com.tr,12-jul-2021,1626048000.0
abbeytaxiscrewe.co.uk,abbeytaxiscrewe.co.uk,21-jan-2022,1642723200.0
abbrd.cn,abbrd.cn,29-dec-2023,1703808000.0
abcneuro.com,abcneuro.com,18-jul-2021,1626566400.0
abdaaa3.com,abdaaa3.com,18-jul-2021,1626566400.0
abdnepal.com,abdnepal.com,11-aug-2021,1628640000.0
abedinequipment.com,abedinequipment.com,23-jun-2023,1687478400.0
abeeralhaya.com,abeeralhaya.com,04-aug-2021,1628035200.0
abendintheroadcabins.top,abendintheroadcabins.top,08-aug-2021,1628380800.0
abestindustrialsupply.com,abestindustrialsupply.com,05-oct-2023,1696464000.0
abetterplacefilm.com,abetterplacefilm.com,21-aug-2021,1629504000.0
abhishekindustry.com,abhishekindustry.com,15-dec-2021,1639526400.0
abhp.us,abhp.us,26-apr-2025,1745625600.0
abnamro-recycle.ml,abnamro-recycle.ml,03-dec-2029,1890950400.0
abninterarch.com,abninterarch.com,03-jul-2021,1625270400.0
abonnement-itunes.com,abonnement-itunes.com,06-aug-2021,1628208000.0
abonosnaturales.top,abonosnaturales.top,08-aug-2021,1628380800.0
aboutads.info,aboutads.info,04-oct-2021,1633305600.0
abre.ai,abre.ai,28-oct-2021,1635379200.0
abriplus.ovh,abriplus.ovh,23-jul-2021,1626998400.0
absolutesocialmedia.com,absolutesocialmedia.com,11-jul-2021,1625961600.0
absolutezeroextracts.com,absolutezeroextracts.com,17-oct-2027,1823731200.0
abudeyaccountants.co.uk,abudeyaccountants.co.uk,07-apr-2022,1649289600.0
abundancetradingmarketing.com,abundancetradingmarketing.com,01-aug-2021,1627776000.0
abwabinstitute.com,abwabinstitute.com,04-aug-2021,1628035200.0
ac-1pay.net,ac-1pay.net,20-jul-2021,1626739200.0
acaballo.cl,acaballo.cl,11-oct-2021,1633910400.0
academia.edu,academia.edu,31-jul-2021,1627689600.0
academiapatriciadias.com.br,academiapatriciadias.com.br,10-jul-2021,1625875200.0
academichighkundal.com,academichighkundal.com,30-jul-2021,1627603200.0
academicmiracles.com,academicmiracles.com,15-aug-2021,1628985600.0
academypezeshki.com,academypezeshki.com,06-jul-2021,1625529600.0
acaray.com,acaray.com,16-aug-2021,1629072000.0
acardesign.ro,acardesign.ro,27-jul-2021,1627344000.0
accastock.com,accastock.com,14-aug-2021,1628899200.0
accedez-a-vos-fonds019.com,accedez-a-vos-fonds019.com,18-jul-2021,1626566400.0
accept-bill.net,accept-bill.net,25-jul-2021,1627171200.0
accesd-caissepop-desjsupport.info,accesd-caissepop-desjsupport.info,08-jul-2021,1625702400.0
accessalliance.ca,accessalliance.ca,06-jan-2030,1893888000.0
accessible-africa.pro,accessible-africa.pro,07-jul-2021,1625616000.0
accessibrance.top,accessibrance.top,11-jul-2021,1625961600.0
accesweb-caissepopulairedesj-support.info,accesweb-caissepopulairedesj-support.info,09-jul-2021,1625788800.0
accevate.com,accevate.com,15-jul-2023,1689379200.0
accmouvdesj01ardins.com,accmouvdesj01ardins.com,18-aug-2021,1629244800.0
accontnexionuf.com,accontnexionuf.com,07-jul-2021,1625616000.0
account-apply-ubs.com,account-apply-ubs.com,27-aug-2021,1630022400.0
account-gb.com,account-gb.com,09-jul-2021,1625788800.0
account-limited.info,account-limited.info,30-jul-2021,1627603200.0
account-spotifyupdt.com,account-spotifyupdt.com,07-aug-2021,1628294400.0
account-u23x-validation-commbank.com,account-u23x-validation-commbank.com,07-jul-2021,1625616000.0
account-update-membership.com,account-update-membership.com,12-jul-2021,1626048000.0
account-verification.info,account-verification.info,22-aug-2021,1629590400.0
account-verify82139.com,account-verify82139.com,14-jul-2021,1626220800.0
accountpostch.com,accountpostch.com,08-jul-2021,1625702400.0
accountservices-chargebacksupport.info,accountservices-chargebacksupport.info,22-jul-2021,1626912000.0
accountswise.co.uk,accountswise.co.uk,30-aug-2021,1630281600.0
accountverification.top,accountverification.top,08-aug-2021,1628380800.0
accs-of.live,accs-of.live,23-jul-2021,1626998400.0
acct-cra.com,acct-cra.com,11-jul-2021,1625961600.0
accuont-activation.com,accuont-activation.com,25-aug-2021,1629849600.0
accuregsoftware.com,accuregsoftware.com,28-dec-2023,1703721600.0
accweb01desj.com,accweb01desj.com,05-jul-2021,1625443200.0
acepain.com,acepain.com,24-apr-2023,1682294400.0
acess-desjardlns.com,acess-desjardlns.com,18-aug-2021,1629244800.0
acesso-safra-empresas.com,acesso-safra-empresas.com,02-jul-2021,1625184000.0
acessofertapanelas.com,acessofertapanelas.com,02-jul-2021,1625184000.0
acessoidempresas.com,acessoidempresas.com,15-aug-2021,1628985600.0
acessoseguron24horasonline.com,acessoseguron24horasonline.com,03-jul-2021,1625270400.0
acessosonlineblindado24horasbbb.com,acessosonlineblindado24horasbbb.com,23-jul-2021,1626998400.0
achac.cl,achac.cl,11-oct-2024,1728604800.0
achat-fenetres.fr,achat-fenetres.fr,27-aug-2021,1630022400.0
acho.info,acho.info,18-feb-2023,1676678400.0
achoeu.com,achoeu.com,16-jul-2021,1626393600.0
acmeprecisiondiesel.com,acmeprecisiondiesel.com,23-jan-2022,1642896000.0
acmindustrial.com.mx,acmindustrial.com.mx,24-aug-2021,1629763200.0
acornisglobal.com,acornisglobal.com,16-jul-2021,1626393600.0
acosecia.com.br,acosecia.com.br,17-jun-2029,1876348800.0
acostamueble.com,acostamueble.com,29-dec-2022,1672272000.0
acouleeview.com,acouleeview.com,11-aug-2021,1628640000.0
acpe.ac.in,acpe.ac.in,22-aug-2021,1629590400.0
acprod.cn,acprod.cn,10-nov-2022,1668038400.0
acschultesfl.com,acschultesfl.com,25-aug-2021,1629849600.0
acsgonline.com,acsgonline.com,09-mar-2022,1646784000.0
acsonline.in,acsonline.in,15-aug-2022,1660521600.0
acten.co.uk,acten.co.uk,20-nov-2021,1637366400.0
actionbatterycenter.com,actionbatterycenter.com,12-jul-2021,1626048000.0
activ-dentify-notfy-recovre-centeefg.com,activ-dentify-notfy-recovre-centeefg.com,12-jul-2021,1626048000.0
activ-dentify-notfy-recovre-centeefgi.com,activ-dentify-notfy-recovre-centeefgi.com,13-jul-2021,1626134400.0
activ-dentify-notfy-recovre-centeefgijk.com,activ-dentify-notfy-recovre-centeefgijk.com,13-jul-2021,1626134400.0
activ-dentify-notfy-recovre-centeefgijkl.com,activ-dentify-notfy-recovre-centeefgijkl.com,14-jul-2021,1626220800.0
activ-dentify-notfy-recovre-centeefgijklm.com,activ-dentify-notfy-recovre-centeefgijklm.com,19-jul-2021,1626652800.0
activ-dentify-notfy-recovre-cntefgijklmnaa.com,activ-dentify-notfy-recovre-cntefgijklmnaa.com,19-jul-2021,1626652800.0
activ-dentify-notfy-recovre-cntefijklma.com,activ-dentify-notfy-recovre-cntefijklma.com,20-jul-2021,1626739200.0
activ-dentify-notfy-recovre-cntefijklmnaa.com,activ-dentify-notfy-recovre-cntefijklmnaa.com,20-jul-2021,1626739200.0
activaaccion.cl,activaaccion.cl,20-mar-2022,1647734400.0
activate-macfee.com,activate-macfee.com,20-aug-2021,1629417600.0
activate-paypl.services,activate-paypl.services,17-aug-2021,1629158400.0
activation-mon-compte.com,activation-mon-compte.com,16-jul-2021,1626393600.0
activationkey2018.com,activationkey2018.com,21-aug-2021,1629504000.0
activehips.com,activehips.com,12-jul-2021,1626048000.0
actops.net,actops.net,13-aug-2021,1628812800.0
actrend.work,actrend.work,02-jul-2021,1625184000.0
actualizacionesjuridicasdeantioquia.com,actualizacionesjuridicasdeantioquia.com,05-aug-2021,1628121600.0
actualizacionmexico.com,actualizacionmexico.com,16-jul-2021,1626393600.0
acuitybeltsville.com,acuitybeltsville.com,02-aug-2021,1627862400.0
ad3i.info,ad3i.info,10-feb-2022,1644451200.0
adaacloud.com,adaacloud.com,17-oct-2021,1634428800.0
adambmoore.com,adambmoore.com,04-jul-2021,1625356800.0
adamcompany.com,adamcompany.com,29-sep-2022,1664409600.0
adamcue.com,adamcue.com,12-jul-2021,1626048000.0
adamdecorcenter.com,adamdecorcenter.com,07-jan-2022,1641513600.0
adamputnam.net,adamputnam.net,12-jul-2021,1626048000.0
adamrubenfilm.com,adamrubenfilm.com,24-aug-2021,1629763200.0
adardiamond.co.uk,adardiamond.co.uk,16-dec-2021,1639612800.0
adconminas.com.br,adconminas.com.br,17-oct-2021,1634428800.0
adcpremium.re,adcpremium.re,21-aug-2021,1629504000.0
addisarttours.com,addisarttours.com,16-aug-2021,1629072000.0
addpoll.com,addpoll.com,18-apr-2025,1744934400.0
ademsencer.com,ademsencer.com,12-aug-2021,1628726400.0
adidas-ro.net,adidas-ro.net,19-jul-2021,1626652800.0
aditallservices.com,aditallservices.com,18-jun-2022,1655510400.0
adityaagencies.co,adityaagencies.co,07-may-2022,1651881600.0
adjustakid.com,adjustakid.com,31-jul-2021,1627689600.0
adkasi.or.id,adkasi.or.id,15-aug-2021,1628985600.0
adlatina.com.bo,adlatina.com.bo,29-aug-2022,1661731200.0
admakers.com,admakers.com,01-may-2023,1682899200.0
admazons.com,admazons.com,08-jul-2021,1625702400.0
adminrp.ru,adminrp.ru,28-aug-2021,1630108800.0
adminstartdime.com,adminstartdime.com,22-jul-2021,1626912000.0
adminwhiz.ca,adminwhiz.ca,31-aug-2021,1630368000.0
adofesglobal.com,adofesglobal.com,29-jul-2021,1627516800.0
adolphrshiver.com,adolphrshiver.com,02-aug-2022,1659398400.0
adonesigns.com,adonesigns.com,16-oct-2021,1634342400.0
adonia-aesthetics.uk,adonia-aesthetics.uk,15-jul-2021,1626307200.0
adorablecuteness.top,adorablecuteness.top,03-jul-2021,1625270400.0
adoulaspromise.com,adoulaspromise.com,30-may-2022,1653868800.0
adrenalynmapp.com,adrenalynmapp.com,25-jul-2021,1627171200.0
adrianabassi.com,adrianabassi.com,15-sep-2025,1757894400.0
adroitlandstyle.com,adroitlandstyle.com,21-aug-2021,1629504000.0
adroittechnosys.com,adroittechnosys.com,01-aug-2021,1627776000.0
adslive.top,adslive.top,03-aug-2021,1627948800.0
advanceforkids.com,advanceforkids.com,20-dec-2021,1639958400.0
advanceglazinggroup.co.uk,advanceglazinggroup.co.uk,09-nov-2021,1636416000.0
advancemoversuae.com,advancemoversuae.com,21-jul-2021,1626825600.0
advancetrading.co,advancetrading.co,11-aug-2021,1628640000.0
advancets.org,advancets.org,21-nov-2022,1668988800.0
adventanalytical.com,adventanalytical.com,05-jul-2022,1656979200.0
adventpath.org,adventpath.org,19-jul-2021,1626652800.0
advertisingmelbourne.com,advertisingmelbourne.com,22-jul-2021,1626912000.0
advidsjobs.com,advidsjobs.com,27-jul-2021,1627344000.0
aeawagroup.org,aeawagroup.org,09-aug-2021,1628467200.0
aecudupi.com,aecudupi.com,30-jul-2021,1627603200.0
aehdee.com,aehdee.com,10-aug-2022,1660089600.0
aelitafashion.com,aelitafashion.com,28-jul-2021,1627430400.0
aepthailand.com,aepthailand.com,17-aug-2022,1660694400.0
aerialprosurveys.com,aerialprosurveys.com,30-aug-2024,1724976000.0
aerocareforms.com,aerocareforms.com,10-jun-2028,1844208000.0
aerzteberatung.com,aerzteberatung.com,09-jul-2021,1625788800.0
aesportsimages.com,aesportsimages.com,10-may-2022,1652140800.0
aesservicesllp.com,aesservicesllp.com,10-aug-2024,1723248000.0
affairfloral.top,affairfloral.top,04-jul-2021,1625356800.0
affiniteegraphics.com,affiniteegraphics.com,07-jan-2022,1641513600.0
affordabledepot.com,affordabledepot.com,06-dec-2022,1670284800.0
afgpanvel.com.br,afgpanvel.com.br,16-sep-2021,1631750400.0
africanchilli.com,africanchilli.com,10-aug-2021,1628553600.0
africanlaw.co.za,africanlaw.co.za,16-aug-2021,1629072000.0
afroilgroup.com,afroilgroup.com,06-nov-2021,1636156800.0
afrrcs.ca,afrrcs.ca,24-jul-2021,1627084800.0
afshahin.com,afshahin.com,27-mar-2024,1711497600.0
ag-scan.com,ag-scan.com,12-may-2024,1715472000.0
agacoustics.com,agacoustics.com,09-dec-2025,1765238400.0
agahmobilya.com,agahmobilya.com,22-feb-2022,1645488000.0
again-member.com,again-member.com,12-aug-2021,1628726400.0
agarsolution.mn,agarsolution.mn,24-jul-2021,1627084800.0
agarwalhomepackersmovers.com,agarwalhomepackersmovers.com,22-aug-2021,1629590400.0
agattoor.com,agattoor.com,17-oct-2023,1697500800.0
agazetanews.com.br,agazetanews.com.br,08-sep-2022,1662595200.0
agc6.net,agc6.net,06-jul-2021,1625529600.0
agencerio.com.br,agencerio.com.br,16-may-2022,1652659200.0
agenciamerostoremarket.com,agenciamerostoremarket.com,06-aug-2021,1628208000.0
agenciaviveros.cl,agenciaviveros.cl,23-jul-2022,1658534400.0
agentcloud.space,agentcloud.space,14-jul-2021,1626220800.0
agentreview.net,agentreview.net,16-jul-2022,1657929600.0
agepengenharia.com.br,agepengenharia.com.br,12-jan-2023,1673481600.0
agfmanu.com,agfmanu.com,07-aug-2021,1628294400.0
aggiorna-sicurezzaweb2019.info,aggiorna-sicurezzaweb2019.info,08-oct-2021,1633651200.0
aggrassoblog.blogspot.si,aggrassoblog.blogspot.si,23-jul-2021,1626998400.0
agility-research.com,agility-research.com,16-aug-2021,1629072000.0
agosto-liquida.com,agosto-liquida.com,16-aug-2021,1629072000.0
agosto-liquidado.com,agosto-liquidado.com,19-aug-2021,1629331200.0
agostomglupromocoes.com,agostomglupromocoes.com,02-aug-2021,1627862400.0
agramgt.com,agramgt.com,16-jan-2022,1642291200.0
agri72.fr,agri72.fr,06-aug-2021,1628208000.0
agriturismo-in-italia.net,agriturismo-in-italia.net,06-jul-2021,1625529600.0
agrolifebiotech.com,agrolifebiotech.com,28-jul-2021,1627430400.0
agrotradingco.com,agrotradingco.com,07-aug-2021,1628294400.0
agrotrio.ro,agrotrio.ro,15-jun-2023,1686787200.0
aguasagrada.cl,aguasagrada.cl,12-aug-2021,1628726400.0
aguiaempreendimentos.com.br,aguiaempreendimentos.com.br,10-jan-2022,1641772800.0
aguilapapao.com,aguilapapao.com,08-jun-2022,1654646400.0
ahinsashoes.cz,ahinsashoes.cz,05-aug-2021,1628121600.0
ahlupasaya.com,ahlupasaya.com,02-aug-2021,1627862400.0
ahoramascotas.cl,ahoramascotas.cl,28-apr-2022,1651104000.0
ahrcusa.org,ahrcusa.org,11-mar-2023,1678492800.0
ai23023.com,ai23023.com,14-nov-2021,1636848000.0
aicarealty.com,aicarealty.com,25-jul-2021,1627171200.0
aicas2.com,aicas2.com,05-aug-2021,1628121600.0
aide-adomicile.com,aide-adomicile.com,10-jul-2021,1625875200.0
aimmall.co.tz,aimmall.co.tz,26-nov-2021,1637884800.0
aindabemquechegouasemanaquesotemasmelhorespromocao.com,aindabemquechegouasemanaquesotemasmelhorespromocao.com,02-jul-2021,1625184000.0
aipgwadar.com,aipgwadar.com,06-jul-2021,1625529600.0
aircargopackersmovers.com,aircargopackersmovers.com,12-jul-2022,1657584000.0
aircompressorlube.com,aircompressorlube.com,19-aug-2021,1629331200.0
airdrop-mcafee.com,airdrop-mcafee.com,30-jul-2021,1627603200.0
airdrop-mcafee.info,airdrop-mcafee.info,30-jul-2021,1627603200.0
airdrop-mcafee.pro,airdrop-mcafee.pro,30-jul-2021,1627603200.0
airdrop-mcafee.tech,airdrop-mcafee.tech,30-jul-2021,1627603200.0
airdrop2.com,airdrop2.com,25-jul-2021,1627171200.0
airdrop2019.com,airdrop2019.com,04-aug-2021,1628035200.0
airesclimatizacion.cl,airesclimatizacion.cl,12-oct-2021,1633996800.0
airikinsulation.com,airikinsulation.com,05-oct-2021,1633392000.0
airlineslatam.com,airlineslatam.com,09-jul-2021,1625788800.0
airoticshow.com,airoticshow.com,29-nov-2028,1859068800.0
airwaytherapeutics.com,airwaytherapeutics.com,12-dec-2022,1670803200.0
aisd.org,aisd.org,30-apr-2022,1651276800.0
aishabilal.com,aishabilal.com,10-nov-2021,1636502400.0
aislacontrol.com,aislacontrol.com,10-jul-2021,1625875200.0
aisourcing.com,aisourcing.com,18-nov-2022,1668729600.0
aisumiindia.com,aisumiindia.com,27-aug-2021,1630022400.0
aitatennis.com,aitatennis.com,01-oct-2021,1633046400.0
aitglobalindia.com,aitglobalindia.com,20-feb-2025,1740009600.0
aithale.com,aithale.com,04-jul-2021,1625356800.0
aiztt.com,aiztt.com,27-jul-2021,1627344000.0
ajanish.com,ajanish.com,12-nov-2022,1668211200.0
ajinkyajadhav.co.in,ajinkyajadhav.co.in,09-nov-2021,1636416000.0
aju5t.info,aju5t.info,22-jul-2021,1626912000.0
akamairesorts.com,akamairesorts.com,25-dec-2021,1640390400.0
akaycorap.com,akaycorap.com,26-oct-2024,1729900800.0
akenor.com,akenor.com,23-aug-2021,1629676800.0
akiaqs.com,akiaqs.com,13-aug-2021,1628812800.0
akkayakitchensolution.com,akkayakitchensolution.com,16-feb-2022,1644969600.0
akmdlegal.com,akmdlegal.com,11-feb-2022,1644537600.0
